Compare C:\Users\noldea\Documents\Decompiler\20w13b\client with C:\Users\noldea\Documents\Decompiler\20w14infinite\client
4/10/2020 1:50:40 AM
Filename,Folder,Comparison result,Left Date,Right Date,Extension
warped_stairs.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_stairs_inner.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_stairs_outer.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_stem.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_trapdoor_bottom.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_trapdoor_open.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_trapdoor_top.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
warped_wart_block.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
water.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
weeping_vines.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
weeping_vines_plant.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wet_sponge.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage0.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage1.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage2.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage3.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage4.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage5.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage6.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wheat_stage7.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_carpet.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_concrete.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_concrete_powder.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_glazed_terracotta.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_shulker_box.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass_pane_noside.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass_pane_noside_alt.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass_pane_post.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass_pane_side.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_stained_glass_pane_side_alt.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_terracotta.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_tulip.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
white_wool.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
wither_rose.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_carpet.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_concrete.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_concrete_powder.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_glazed_terracotta.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_shulker_box.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass_pane_noside.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass_pane_noside_alt.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass_pane_post.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass_pane_side.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_stained_glass_pane_side_alt.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_terracotta.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
yellow_wool.json,assets\minecraft\models\block,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
zone.json,assets\minecraft\models\block,Right only: C:\Users\noldea\Documents\Decompiler\20w14infinite\client\assets\minecraft\models\block,  ,* 4/10/2020 12:39:35 AM,json
item,assets\minecraft\models,Folders are different,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,
acacia_boat.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_button.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_door.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_fence.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_fence_gate.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_leaves.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_log.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_planks.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_pressure_plate.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_sapling.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_sign.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_slab.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_stairs.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_trapdoor.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
acacia_wood.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
activator_rail.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
air.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
allium.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
ancient_debris.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
andesite.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
andesite_slab.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
andesite_stairs.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
andesite_wall.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
anvil.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
apple.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
armor_stand.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
arrow.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
azure_bluet.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
baked_potato.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bamboo.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
barrel.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
barrier.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
basalt.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bat_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beacon.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bedrock.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bee_nest.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bee_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beef.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beehive.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beetroot.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beetroot_seeds.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
beetroot_soup.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bell.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_boat.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_button.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_door.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_fence.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_fence_gate.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_leaves.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_log.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_planks.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_pressure_plate.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_sapling.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_sign.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_slab.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_stairs.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_trapdoor.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
birch_wood.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_banner.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_bed.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_carpet.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_concrete.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_concrete_powder.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_dye.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_glazed_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_shulker_box.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_stained_glass.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_stained_glass_pane.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
black_wool.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blast_furnace.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blaze_powder.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blaze_rod.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blaze_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_banner.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_bed.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_carpet.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_concrete.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_concrete_powder.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_dye.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_glazed_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_ice.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_orchid.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_shulker_box.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_stained_glass.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_stained_glass_pane.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
blue_wool.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bone.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bone_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bone_meal.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
book.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
book_box.json,assets\minecraft\models\item,Right only: C:\Users\noldea\Documents\Decompiler\20w14infinite\client\assets\minecraft\models\item,  ,* 4/10/2020 12:39:35 AM,json
bookshelf.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bow.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bow_pulling_0.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bow_pulling_1.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bow_pulling_2.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bowl.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brain_coral.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brain_coral_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brain_coral_fan.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bread.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brewing_stand.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brick.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brick_slab.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brick_stairs.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brick_wall.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bricks.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
broken_elytra.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_banner.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_bed.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_carpet.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_concrete.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_concrete_powder.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_dye.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_glazed_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_mushroom.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_mushroom_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_shulker_box.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_stained_glass.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_stained_glass_pane.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_terracotta.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
brown_wool.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bubble_coral.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bubble_coral_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bubble_coral_fan.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
bucket.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cactus.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cake.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
campfire.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
carrot.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
carrot_on_a_stick.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cartography_table.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
carved_pumpkin.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cat_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cauldron.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
cave_spider_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chain_command_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chainmail_boots.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chainmail_chestplate.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chainmail_helmet.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chainmail_leggings.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
charcoal.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chest.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chest_minecart.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chicken.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chicken_spawn_egg.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chipped_anvil.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chiseled_quartz_block.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chiseled_red_sandstone.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chiseled_sandstone.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chiseled_stone_bricks.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chorus_flower.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chorus_fruit.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
chorus_plant.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
clay.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
clay_ball.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
clock.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
clock_01.json,assets\minecraft\models\item,Text files are identical,* 4/10/2020 12:58:27 AM,  4/10/2020 12:39:35 AM,json
